"node","x","y","layer","MLDS","MLWS","R10mm","R20mm","Rx1day","Rx5day","R95p","R99p","Rtotal","SDII","maxDT","minDT","maxNT","minNT","DTR","SU","TR","CFD","WSDI","CSDI","T10p","T90p","best3","rules"
4,-1.37404976,6.80797204,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.29071642,6.80797204,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.20738308,6.80797204,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.12404974,6.80797204,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.0407164,6.80797204,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,6.307972,1,10,30,4,2,48.08,78.26,116.83,48.08,375.95,6.05753846153846,32.3,25.73,24.7,20.95,6,53,0,0,2,5,22.05,31.245,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,6.307972,1,10,30,4,2,48.08,78.26,116.83,48.08,375.95,6.05753846153846,32.3,25.73,24.7,20.95,6,53,0,0,2,5,22.05,31.245,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,6.307972,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,6.307972,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,6.307972,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,6.307972,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,6.307972,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,8.3913055,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,8.3913055,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,8.3913055,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,8.3913055,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,8.3913055,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.0426170200000002,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.12595036,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.2092837,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.29261704,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,6.80797204,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,6.80797204,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,6.80797204,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,6.80797204,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,6.80797204,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.70928382,6.80797204,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,5.22463858,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,5.22463858,1,24,28,0,1,23.61,36.06,60,23.61,245.82,4.81363636363636,28.59,24.42,27.97,24.11,0,0,76,0,8,4,24.588,27.894,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,5.22463858,1,24,28,0,1,23.61,36.06,60,23.61,245.82,4.81363636363636,28.59,24.42,27.97,24.11,0,0,76,0,8,4,24.588,27.894,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.70928382,5.22463858,1,24,28,0,1,23.61,36.06,60,23.61,245.82,4.81363636363636,28.59,24.42,27.97,24.11,0,0,76,0,8,4,24.588,27.894,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-3.04071656,5.14130524,1,11,65,13,1,20.16,77.63,86.55,20.16,530.26,6.67975308641975,29.8,26.22,25.65,22.24,3,0,21,0,3,5,22.894,29.082,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.87404972,6.22463866,1,10,62,9,6,34.11,129.21,145.36,34.11,536.48,6.67716049382716,31.76,26.26,23.38,19.73,7,33,0,0,3,5,21.003,30.759,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.79071638,6.22463866,1,10,62,9,6,34.11,129.21,145.36,34.11,536.48,6.67716049382716,31.76,26.26,23.38,19.73,7,33,0,0,3,5,21.003,30.759,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.70738304,6.22463866,1,10,62,9,6,34.11,129.21,145.36,34.11,536.48,6.67716049382716,31.76,26.26,23.38,19.73,7,33,0,0,3,5,21.003,30.759,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.95738314,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.8740498,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.79071646,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.70738312,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.62404978,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.54071644,6.7246387,1,10,68,16,7,56.55,97.98,169.44,56.55,654.38,8.284875,30.48,26.73,23.1,19.52,7,11,0,0,4,5,20.718,30.035,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.4573831,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.37404976,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.29071642,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.20738308,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.12404974,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.0407164,6.7246387,1,11,47,12,5,63.22,100.22,169.76,63.22,550.69,7.25272727272727,31.21,26.95,23.37,19.85,7,28,0,0,2,5,20.916,30.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,6.22463866,1,10,30,4,2,48.08,78.26,116.83,48.08,375.95,6.05753846153846,32.3,25.73,24.7,20.95,6,53,0,0,2,5,22.05,31.245,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,6.22463866,1,10,30,4,2,48.08,78.26,116.83,48.08,375.95,6.05753846153846,32.3,25.73,24.7,20.95,6,53,0,0,2,5,22.05,31.245,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,6.22463866,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,6.22463866,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,6.22463866,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,6.22463866,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,6.22463866,1,10,30,3,2,41.64,71.74,106.8,41.64,335.15,5.55253968253968,32.44,25.82,25.23,21.29,6,44,1,0,3,6,22.373,31.243,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,8.30797216,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,8.30797216,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.0426170200000002,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.12595036,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.2092837,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.29261704,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.37595038,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.45928372,6.7246387,1,9,23,6,1,34.41,66.69,96.2,34.41,374.96,5.84089552238806,32.52,26.03,24.4,20.86,7,55,0,0,2,5,22.077,31.343,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.54261706,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.6259504,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.70928374,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,6.7246387,1,10,30,8,1,31.84,62.01,93.58,31.84,360.58,5.47602941176471,32.55,25.91,24.02,20.26,7,50,0,0,3,5,21.632,31.262,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,6.7246387,1,11,30,6,2,45.71,72.92,117.72,45.71,390.42,6.11969696969697,32.24,26.95,24.01,20.2,7,48,0,0,3,5,21.616,31.099,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,6.7246387,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,6.7246387,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.70928382,6.7246387,1,11,30,3,2,40.12,63.78,106.15,40.12,362.3,5.6819696969697,31.89,26.55,24.41,20.56,6,26,0,0,3,5,21.858,30.698,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,5.14130524,1,24,28,0,1,22.17,33.98,57.64,22.17,236.86,4.62709090909091,28.49,24.22,27.95,23.91,0,0,71,0,8,4,24.377,27.856,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,5.14130524,1,24,28,0,1,23.61,36.06,60,23.61,245.82,4.81363636363636,28.59,24.42,27.97,24.11,0,0,76,0,8,4,24.588,27.894,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,5.14130524,1,24,28,0,1,23.61,36.06,60,23.61,245.82,4.81363636363636,28.59,24.42,27.97,24.11,0,0,76,0,8,4,24.588,27.894,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
